DLR,Controls,DealerNumber,Location,Type,DealerName,Address1,Address2,Address3,Address4,Address5,PrincipalBalance,Units,Interest,Flats,OIPC,Fees
CL,Controls,DealerNumber,Location,Type,AccountNumber,CommitmentId,Description,PrincipalBalance,Units,Interest,Flats,OIPC,Fees
VEH,Controls,DealerNumber,Location,Type,AccountNumber,CommitmentId,VIN,Make,Mode,Year,PrincipalBalance,Interest,Flats,OIPC,Fees,FloorDate,MaturityDate,DuplicateCOV,Subvened,StockNumber
DLR,480630000000,4500,0003,0001,DOVI MOTORS INC.,263 TOMPKINS STREET,CORTLAND NY 13045, , , ,2484747.90,93,2025.38,161.07,52.40,0.00,
CL,480630000000,4500,0003,0001,00009446300006,00000000000003,MULTIPLE MFGS PROGRAM LINE,45617.95,5,38.01,11.70,0.00,0.00,
VEH,480630000000,4500,0003,0001,00007492674706,00000000000003,1FA6P0H7XE5373750,FORD,FUSION,2014,13492.85,11.24,2.34,0.00,0.00,20150922,20201001,N,N,,
VEH,480630000000,4500,0003,0001,00003000933706,00000000000003,1FMCU9GX9DUA02199,FORD,ESCAPE,2013,17125.00,14.27,2.34,0.00,0.00,20150805,20200901,N,N,,
VEH,480630000000,4500,0003,0001,00009267901706,00000000000003,1FMCU9GX9DUC51036,FORD,ESCAPE,2013,500.00,0.42,2.34,0.00,0.00,20150513,20200601,N,N,,
VEH,480630000000,4500,0003,0001,00009492674706,00000000000003,3FA6P0H95ER345191,FORD,FUSION,2014,14000.10,11.66,2.34,0.00,0.00,20150922,20201001,N,N,,
VEH,480630000000,4500,0003,0001,00007272849606,00000000000003,3FAHP0HA2CR336545,FORD,FUSION,2012,500.00,0.42,2.34,0.00,0.00,20150320,20200401,N,N,,
CL,480630000000,4500,0003,0001,00007690374106,00000000000007,NEW FORD LINE,1983647.44,66,1773.06,149.37,52.40,0.00,
VEH,480630000000,4500,0003,0001,00009921115706,00000000000007,1FADP3F21GL206899,FORD,FOCUS,2016,20387.76,16.99,2.34,0.00,0.00,20150930,20201001,N,N,,
VEH,480630000000,4500,0003,0001,00009024427706,00000000000007,1FADP3F22GL240608,FORD,FOCUS,2016,0.00,13.96,1.95,0.00,0.00,20151209,20210101,N,N,,
VEH,480630000000,4500,0003,0001,00007222087706,00000000000007,1FADP3F22GL248482,FORD,FOCUS,2016,19483.44,16.24,2.34,0.00,0.00,20151226,20210101,N,N,,
VEH,480630000000,4500,0003,0001,00005098417706,00000000000007,1FADP3F24GL240609,FORD,FOCUS,2016,20094.44,16.75,2.34,0.00,0.00,20151207,20210101,N,N,,
VEH,480630000000,4500,0003,0001,00001931035706,00000000000007,1FADP3F28GL200789,FORD,FOCUS,2016,20028.76,16.69,2.34,0.00,0.00,20151006,20201101,N,N,,
VEH,480630000000,4500,0003,0001,00003505256706,00000000000007,1FADP3FE3GL223746,FORD,FOCUS,2016,20615.76,17.18,2.34,0.00,0.00,20151117,20201201,N,N,,
VEH,480630000000,4500,0003,0001,00005502147706,00000000000007,1FADP3FE3GL236223,FORD,FOCUS,2016,20332.44,16.94,2.34,0.00,0.00,20151214,20210101,N,N,,
VEH,480630000000,4500,0003,0001,00005505256706,00000000000007,1FADP3K23GL232264,FORD,FOCUS,2016,20943.44,17.45,2.34,0.00,0.00,20151117,20201201,N,N,,
VEH,480630000000,4500,0003,0001,00007098417706,00000000000007,1FADP3K23GL240610,FORD,FOCUS,2016,20333.44,16.94,2.34,0.00,0.00,20151207,20210101,N,N,,
VEH,480630000000,4500,0003,0001,00007502147706,00000000000007,1FADP3K25GL240611,FORD,FOCUS,2016,19958.44,16.63,2.34,0.00,0.00,20151214,20210101,N,N,,
VEH,480630000000,4500,0003,0001,00007768957706,00000000000007,1FADP3K27GL248483,FORD,FOCUS,2016,0.00,11.29,1.56,0.00,0.00,20151218,20210101,N,N,,
VEH,480630000000,4500,0003,0001,00003525516706,00000000000007,1FADP3K29GL210446,FORD,FOCUS,2016,20502.76,17.09,2.34,0.00,0.00,20151104,20201201,N,N,,
VEH,480630000000,4500,0003,0001,00001656887706,00000000000007,1FAHP2H85GG100302,FORD,TAURUS,2016,35022.03,34.04,2.73,7.70,0.00,20151231,20210101,N,N,,
VEH,480630000000,4500,0003,0001,00003522605706,00000000000007,1FDUF4GT2GEA77842,FORD,F-450,2016,45945.48,38.28,2.34,0.00,0.00,20150929,20201001,N,N,,
VEH,480630000000,4500,0003,0001,00007556887706,00000000000007,1FM5K8D80GGB77417,FORD,EXPLORER,2016,39404.03,38.30,2.73,8.67,0.00,20151231,20210101,N,N,,
VEH,480630000000,4500,0003,0001,00002857212206,00000000000007,1FM5K8D83GGB70896,FORD,EXPLORER,2016,37587.03,31.32,2.34,0.00,0.00,20151230,20210101,N,N,,
VEH,480630000000,4500,0003,0001,00009556887706,00000000000007,1FM5K8D85GGB83391,FORD,EXPLORER,2016,39404.03,38.30,2.73,8.67,0.00,20151231,20210101,N,N,,
VEH,480630000000,4500,0003,0001,00003098417706,00000000000007,1FM5K8D86GGB57740,FORD,EXPLORER,2016,39547.03,32.95,2.34,0.00,0.00,20151207,20210101,N,N,,
VEH,480630000000,4500,0003,0001,00001997185706,00000000000007,1FMCU9G90GUB28795,FORD,ESCAPE,2016,30175.92,25.14,2.34,0.00,0.00,20151023,20201101,N,N,,
VEH,480630000000,4500,0003,0001,00005707573706,00000000000007,1FMCU9G92GUA48432,FORD,ESCAPE,2016,28729.68,23.94,2.34,0.00,0.00,20150818,20200901,N,N,,
VEH,480630000000,4500,0003,0001,00005189695706,00000000000007,1FMCU9G92GUB28796,FORD,ESCAPE,2016,29647.92,24.71,2.34,0.00,0.00,20151028,20201101,N,N,,
VEH,480630000000,4500,0003,0001,00007284364706,00000000000007,1FMCU9G93GUA89331,FORD,ESCAPE,2016,28589.68,23.82,2.34,0.00,0.00,20150917,20201001,N,N,,
VEH,480630000000,4500,0003,0001,00009284364706,00000000000007,1FMCU9G95GUA89332,FORD,ESCAPE,2016,28509.68,23.76,2.34,0.00,0.00,20150917,20201001,N,N,,
VEH,480630000000,4500,0003,0001,00006593701206,00000000000007,1FMCU9G9XGUA19034,FORD,ESCAPE,2016,27989.64,23.32,2.34,0.00,0.00,20150820,20200901,N,N,,
VEH,480630000000,4500,0003,0001,00002123012206,00000000000007,1FMCU9GX1GUA58786,FORD,ESCAPE,2016,27661.68,23.05,2.34,0.00,0.00,20151228,20210101,N,N,,
VEH,480630000000,4500,0003,0001,00008896131206,00000000000007,1FMCU9GX2GUA73829,FORD,ESCAPE,2016,28004.68,23.33,2.34,0.00,0.00,20150916,20201001,N,N,,
VEH,480630000000,4500,0003,0001,00009897185706,00000000000007,1FMCU9GX3GUB18745,FORD,ESCAPE,2016,27689.92,23.07,2.34,0.00,0.00,20151023,20201101,N,N,,
VEH,480630000000,4500,0003,0001,00004393612206,00000000000007,1FMCU9GX3GUB86186,FORD,ESCAPE,2016,26561.92,7.37,0.78,0.00,0.00,20160105,20210201,N,N,,
VEH,480630000000,4500,0003,0001,00008498661206,00000000000007,1FMCU9GX4GUA18962,FORD,ESCAPE,2016,26465.68,22.05,2.34,0.00,0.00,20151028,20201101,N,N,,
VEH,480630000000,4500,0003,0001,00005119393706,00000000000007,1FMCU9GX4GUA58698,FORD,ESCAPE,2016,0.00,18.65,1.95,0.00,0.00,20150825,20200901,N,N,,
VEH,480630000000,4500,0003,0001,00002244151206,00000000000007,1FMCU9GX4GUA89188,FORD,ESCAPE,2016,27882.93,23.24,2.34,0.00,0.00,20151008,20201101,N,N,,
VEH,480630000000,4500,0003,0001,00005775413706,00000000000007,1FMCU9GX7GUA25419,FORD,ESCAPE,2016,26859.68,22.38,2.34,0.00,0.00,20150727,20200801,N,N,,
VEH,480630000000,4500,0003,0001,00005562287706,00000000000007,1FMCU9GX9GUB86600,FORD,ESCAPE,2016,26561.92,22.14,2.34,0.00,0.00,20151228,20210101,N,N,,
VEH,480630000000,4500,0003,0001,00001384364706,00000000000007,1FMCU9J96GUB02744,FORD,ESCAPE,2016,32805.68,27.34,2.34,0.00,0.00,20150917,20201001,N,N,,
VEH,480630000000,4500,0003,0001,00005190767706,00000000000007,1FMCU9JX1GUB86602,FORD,ESCAPE,2016,30546.92,25.46,2.34,0.00,0.00,20151221,20210101,N,N,,
VEH,480630000000,4500,0003,0001,00003528547706,00000000000007,1FMCU9JX3GUB86603,FORD,ESCAPE,2016,30921.92,25.76,2.34,0.00,0.00,20151215,20210101,N,N,,
VEH,480630000000,4500,0003,0001,00001528547706,00000000000007,1FMCU9JXXGUB86601,FORD,ESCAPE,2016,30546.92,25.45,2.34,0.00,0.00,20151215,20210101,N,N,,
VEH,480630000000,4500,0003,0001,00001214537706,00000000000007,1FMJK2AT3GEF21838,FORD,EXPEDITION,2016,61957.58,51.63,2.34,0.00,0.00,20151212,20210101,N,N,,
VEH,480630000000,4500,0003,0001,00009063564706,00000000000007,1FT7W2B65GEA68768,FORD,F-250,2016,53555.55,44.63,2.34,0.00,0.00,20150918,20201001,N,N,,
VEH,480630000000,4500,0003,0001,00001525516706,00000000000007,1FT7W2B6XGEB01747,FORD,F-250,2016,53536.55,44.61,2.34,0.00,0.00,20151104,20201201,N,N,,
VEH,480630000000,4500,0003,0001,00001018863706,00000000000007,1FT8W3BT4GEA35468,FORD,F-350,2016,62057.66,51.71,2.34,0.00,0.00,20150815,20200901,N,N,,
VEH,480630000000,4500,0003,0001,00001582762706,00000000000007,1FT8W3BT7GEA07891,FORD,F-350,2016,61933.92,51.61,2.34,0.00,0.00,20150708,20200801,N,N,,
VEH,480630000000,4500,0003,0001,00007224656706,00000000000007,1FT8W3BT9GEB21293,FORD,F-350,2016,63197.94,52.67,2.34,0.00,0.00,20151118,20201201,N,N,,
VEH,480630000000,4500,0003,0001,00001944424706,00000000000007,1FT8X3B63GEA55296,FORD,F-350,2016,51681.55,43.07,2.34,0.00,0.00,20150903,20201001,N,N,,
VEH,480630000000,4500,0003,0001,00003193135706,00000000000007,1FTBF2B68GEA55295,FORD,F-250,2016,0.00,15.25,1.17,0.00,0.00,20151007,20201101,N,N,,
VEH,480630000000,4500,0003,0001,00003000236706,00000000000007,1FTEW1EF9FKF11145,FORD,F-150,2015,44740.32,37.28,2.34,0.00,0.00,20151110,20201201,N,N,,
VEH,480630000000,4500,0003,0001,00002475902206,00000000000007,1FTEW1EP2FFD05103,FORD,F-150,2015,0.00,27.93,1.95,0.00,0.00,20151224,20210101,N,N,,
VEH,480630000000,4500,0003,0001,00005622345706,00000000000007,1FTEW1EP6FFC82523,FORD,F-150,2015,38903.79,32.42,2.34,0.00,0.00,20151010,20201101,N,N,,
VEH,480630000000,4500,0003,0001,00001921115706,00000000000007,1FTEW1EP8FFC82524,FORD,F-150,2015,38890.28,32.41,2.34,0.00,0.00,20150930,20201001,N,N,,
VEH,480630000000,4500,0003,0001,00005000236706,00000000000007,1FTEW1EP9GFA06869,FORD,F-150,2016,44096.32,36.75,2.34,0.00,0.00,20151110,20201201,N,N,,
VEH,480630000000,4500,0003,0001,00003768957706,00000000000007,1FTEW1EP9GFA66294,FORD,F-150,2016,0.00,15.98,1.17,0.00,0.00,20151218,20210101,N,N,,
VEH,480630000000,4500,0003,0001,00005024427706,00000000000007,1FTEX1EP3GFA27679,FORD,F-150,2016,35972.51,29.98,2.34,0.00,0.00,20151209,20210101,N,N,,
VEH,480630000000,4500,0003,0001,00005768957706,00000000000007,1FTEX1EP4GFA66295,FORD,F-150,2016,35972.51,29.98,2.34,0.00,0.00,20151218,20210101,N,N,,
VEH,480630000000,4500,0003,0001,00006971681206,00000000000007,1FTEX1EP6GFA29071,FORD,F-150,2016,36495.51,30.41,2.34,0.00,0.00,20151124,20201201,N,N,,
VEH,480630000000,4500,0003,0001,00006537512206,00000000000007,1FTFX1EF2GFA19939,FORD,F-150,2016,41612.51,17.33,1.17,0.00,0.00,20160104,20210201,N,N,,
VEH,480630000000,4500,0003,0001,00005556887706,00000000000007,1FTFX1EF4GFA06870,FORD,F-150,2016,42867.51,41.67,2.73,9.43,0.00,20151231,20210101,N,N,,
VEH,480630000000,4500,0003,0001,00005921804706,00000000000007,1FTRF3B69GEA47341,FORD,F-350,2016,39231.55,32.69,2.34,0.00,0.00,20150829,20200901,N,N,,
VEH,480630000000,4500,0003,0001,00007912406706,00000000000007,2FMTK4J84FBC08694,FORD,EDGE,2015,37163.03,30.97,2.34,0.00,0.00,20151030,20201101,N,N,,
VEH,480630000000,4500,0003,0001,00002012002206,00000000000007,2FMTK4J84FBC28136,FORD,EDGE,2015,36753.03,30.63,2.34,0.00,0.00,20151212,20210101,N,N,,
VEH,480630000000,4500,0003,0001,00003656887706,00000000000007,3FA6P0H74GR295112,FORD,FUSION,2016,23485.29,22.83,2.73,5.17,0.00,20151231,20210101,N,N,,
VEH,480630000000,4500,0003,0001,00003080886706,00000000000007,3FA6P0H7XGR272725,FORD,FUSION,2016,23110.29,19.26,2.34,0.00,0.00,20151130,20201201,N,N,,
VEH,480630000000,4500,0003,0001,00005656887706,00000000000007,3FA6P0T95GR295113,FORD,FUSION,2016,28979.66,28.17,2.73,6.38,0.00,20151231,20210101,N,N,,
VEH,480630000000,4500,0003,0001,00009222087706,00000000000007,3FA6P0T97GR295114,FORD,FUSION,2016,29354.66,24.46,2.34,0.00,0.00,20151226,20210101,N,N,,
VEH,480630000000,4500,0003,0001,00007656887706,00000000000007,3FA6P0T99GR295115,FORD,FUSION,2016,0.00,20.12,1.95,6.38,0.00,20151231,20210101,N,N,,
VEH,480630000000,4500,0003,0001,00009594527706,00000000000007,3FADP4AJXGM135267,FORD,FIESTA,2016,15729.44,13.10,2.34,0.00,0.00,20151210,20210101,N,N,,
VEH,480630000000,4500,0003,0001,00003392158606,00000000000007,NM0GE9F75F1194873,FORD,TRANSIT CONNECT,2015,26625.80,22.19,2.34,0.00,0.00,20150211,20200301,N,N,,
CL,480630000000,4500,0003,0001,00003928194106,00000000000008,FORD MFG. IN TRANSIT,455482.51,22,,,,,
VEH,480630000000,4500,0003,0001,00007184497706,00000000000008,1FA6P0H71G5128323,FORD,FUSION,2016,23110.29,,,,,20160105,20160224,N,N,,
VEH,480630000000,4500,0003,0001,00001273197706,00000000000008,1FADP3K2XGL261003,FORD,FOCUS,2016,20568.44,,,,,20160104,20160213,N,N,,
VEH,480630000000,4500,0003,0001,00003524347706,00000000000008,1FAHP2H85GG100302,FORD,TAURUS,2016,0.00,,,,,20151215,20160124,N,N,,
VEH,480630000000,4500,0003,0001,00007099267706,00000000000008,1FM5K8D80GGB77417,FORD,EXPLORER,2016,0.00,,,,,20151220,20160203,N,N,,
VEH,480630000000,4500,0003,0001,00009410167706,00000000000008,1FM5K8D85GGB83391,FORD,EXPLORER,2016,0.00,,,,,20151219,20160202,N,N,,
VEH,480630000000,4500,0003,0001,00003184497706,00000000000008,1FMCU9GX6GUC04227,FORD,ESCAPE,2016,26561.92,,,,,20160105,20160213,N,N,,
VEH,480630000000,4500,0003,0001,00005184497706,00000000000008,1FMCU9J97GUC04229,FORD,ESCAPE,2016,32844.92,,,,,20160105,20160213,N,N,,
VEH,480630000000,4500,0003,0001,00001493967706,00000000000008,1FMCU9JX7GUC04228,FORD,ESCAPE,2016,30546.92,,,,,20151222,20160130,N,N,,
VEH,480630000000,4500,0003,0001,00003779467706,00000000000008,1FTEW1EGXGFA34793,FORD,F-150,2016,53421.32,,,,,20151221,20160203,N,N,,
VEH,480630000000,4500,0003,0001,00003353817706,00000000000008,1FTEW1EP8GFA49261,FORD,F-150,2016,38759.32,,,,,20151208,20160119,N,N,,
VEH,480630000000,4500,0003,0001,00005357696706,00000000000008,1FTEX1EP4GFA42031,FORD,F-150,2016,35788.51,,,,,20151202,20160115,N,N,,
VEH,480630000000,4500,0003,0001,00003961686706,00000000000008,1FTFX1EF4GFA06870,FORD,F-150,2016,0.00,,,,,20151129,20160112,N,N,,
VEH,480630000000,4500,0003,0001,00007247377706,00000000000008,1FTMF1E81GKD36405,FORD,F-150,2016,31998.51,,,,,20151222,20160206,N,N,,
VEH,480630000000,4500,0003,0001,00009393967706,00000000000008,1FTMF1E83GKD36406,FORD,F-150,2016,32392.32,,,,,20151222,20160206,N,N,,
VEH,480630000000,4500,0003,0001,00009099267706,00000000000008,1FTMF1E86GKD40496,FORD,F-150,2016,31998.51,,,,,20151220,20160204,N,N,,
VEH,480630000000,4500,0003,0001,00007916477706,00000000000008,1FTMF1E88GKD40497,FORD,F-150,2016,31998.51,,,,,20151223,20160207,N,N,,
VEH,480630000000,4500,0003,0001,00003273197706,00000000000008,3FA6P0H72GR310271,FORD,FUSION,2016,24134.29,,,,,20160104,20160220,N,N,,
VEH,480630000000,4500,0003,0001,00005524347706,00000000000008,3FA6P0H74GR295112,FORD,FUSION,2016,0.00,,,,,20151215,20160131,N,N,,
VEH,480630000000,4500,0003,0001,00007984386706,00000000000008,3FA6P0H78GR272724,FORD,FUSION,2016,24134.29,,,,,20151127,20160113,Y,N,,
VEH,480630000000,4500,0003,0001,00001218537706,00000000000008,3FA6P0T95GR295113,FORD,FUSION,2016,0.00,,,,,20151212,20160128,N,N,,
VEH,480630000000,4500,0003,0001,00003162847706,00000000000008,3FA6P0T99GR295115,FORD,FUSION,2016,0.00,,,,,20151216,20160201,N,N,,
VEH,480630000000,4500,0003,0001,00001040937706,00000000000008,3FADP4EJ9GM144018,FORD,FIESTA,2016,17224.44,,,,,20151214,20160114,N,N,,
